-1450606.531678 -1465889.798731 
-1881407.374345 -1194130.339304 
-1677132.960863 -1711019.417647 
-1854968.776298 -1546369.169886 
-2285065.874286 -1433694.353937 
-2265588.590932 -1477141.395877 
-2704409.155328 -1258396.951166 
-3003761.079157 -1395142.712009 
-3219048.712470 -1338386.047771 
-3238635.190642 -1373629.558192 
-3177126.825307 -1638025.593552 
-3390832.872294 -1791928.459431 
-3714885.052802 -1548614.212045 
-3721570.561433 -2098315.868959 
-3609861.935296 -2203760.038900 
-3458295.902321 -2172034.703900 
-3162930.184792 -2055970.123204 
-2971801.931947 -1950576.391891 
-3070941.117370 -2064923.591232 
-2803245.518655 -2008146.696510 
-2990684.589978 -1655646.305790 
-2637627.945960 -1628262.767492 
-2493911.600556 -1698254.378021 
-2655840.945616 -1216203.265482 
-2437944.983921 -1199018.637114 
-2512838.153544 -956999.852580 
-2661613.108718 -1174681.195648 
-2704604.199723 -1159922.617314 
-2678994.743606 -722659.509502 
-2810371.588784 -715844.728404 
-2729136.675406 -742897.937848 
-3153844.398288 -819246.001958 
-2881745.850186 -593280.560434 
-2242283.389758 -303506.411790 
-2328739.323690 -207859.224044 
-2749831.011268 -752029.169504 
-2791722.998628 -1079689.317877 
-2928770.149723 -1292501.552383 
-2658928.118997 -1596292.375666 
-2379081.630304 -1634321.917910 
-2253428.422712 -1757074.020327 
-1732450.172435 -1558558.035726 
-1780613.072842 -1910799.849958 
-2023646.643837 -2090245.676235 
-1902231.331553 -2209156.077573 
-1724913.078853 -2045617.132346 
-1680374.340517 -1983053.250636 
-1416235.760217 -1942544.931277 
-1473675.687868 -1935564.862726 
-1469908.625172 -2042391.002790 
-1447556.378665 -2312418.545513 
-1890713.216152 -2679026.728623 
-2149018.756857 -2863284.169628 
-2427595.362920 -2570556.825775 
-2417197.829067 -2152909.118588 
-2221650.204590 -2012340.857961 
-2185830.795721 -2176090.802653 
-2631261.316619 -2174983.864795 
-2765003.604241 -2204778.264035 
-3270232.754181 -1972296.004348 
-3292390.294155 -1586163.254616 
-3126696.633191 -1488541.553452 
-3224270.147487 -1156258.864496 
-2896549.932162 -1740731.983074 
-3037747.411500 -2102004.481287 
-3156928.141787 -1972722.348755 
-2807334.331870 -1502828.851468 
-2253627.770375 -1268562.145127 
-2386358.808427 -1440472.403765 
-2156449.629421 -1732432.141721 
-2294793.752776 -1890885.795199 
-2450988.930740 -1919438.000569 
-2337526.821038 -1664119.390753 
-2959631.578725 -2016028.068114 
-3049244.741675 -2179874.388855 
-2851073.700431 -2133139.264175 
-3394652.237494 -2020881.866715 
-3773937.399536 -2252875.319699 
-3846214.540168 -2128249.183035 
-3615918.387705 -2106154.929205 
-3284150.959572 -2252971.285255 
-3114960.480839 -1598056.971469 
-3211505.223218 -1953299.742181 
-2923993.710667 -1803743.680097 
-2775235.719104 -1389804.793468 
-3124893.152989 -1645087.798053 
-3027431.753529 -1803115.695859 
-2879350.439097 -1697578.237310 
-2560459.027021 -1595628.713231 
-2359954.566930 -1156503.519222 
-2628435.866450 -492300.728755 
-2642358.942590 -810927.216150 
-2630879.963442 -1007744.863302 
-2627049.428605 -907841.390509 
-2350703.334635 -1273512.200235 
-1909564.738115 -1174439.189194 
-1488194.577603 -1430235.704779 
-1261981.533188 -1624965.856278 
-1245452.329268 -1956721.733380 
-1727168.742052 -2290560.959694 
-1644987.945982 -2780446.791967 
-1523711.295829 -3425671.220610 
-1539137.207552 -3377428.034949 
-1063961.754386 -3092338.466276 
-1527263.107879 -2824815.440302 
-1867258.108409 -3001456.742021 
-2042672.307148 -3113288.794540 
-2212873.430205 -3171445.865274 
-2085251.859395 -2879782.371590 
-2091585.424220 -2891411.892061 
-2174530.643777 -2734153.696640 
-2392000.242412 -2311674.877129 
-2429326.302989 -2308223.587753 
-2585836.359004 -2461603.192583 
-2489417.436719 -2566796.254660 
-2254729.229520 -2415969.435169 
-2238290.449993 -2116327.637227 
-2167218.281492 -1949402.703685 
-2347141.899043 -1870343.631209 
-2319424.599610 -1709656.089382 
-2677731.168778 -1980800.777365 
-2895816.915935 -1883900.862079 
-2668282.622012 -1875640.759536 
-2464092.529068 -1868860.682889 
-2287398.083712 -1767970.953719 
-2353435.024099 -2196624.879438 
-2509557.151819 -2489171.935953 
-2907016.234892 -2622133.761151 
-2700829.063454 -2734643.687771 
-2594610.598402 -2373995.280787 
-2241490.428024 -2218224.942102 
-1867312.597021 -2216740.275272 
-2411790.348218 -2100277.792957 
-3111540.123664 -2142310.434516 
-3080892.957417 -2089979.145139 
-3145053.048779 -1728447.743336 
-3021718.545972 -1286458.950059 
-2910619.485285 -1229461.301199 
-3046564.276603 -1181621.575571 
-3136950.339993 -1823691.896603 
-3385684.995066 -2096709.839040 
-3621630.774101 -2430062.611582 
-3189964.878005 -2475534.480427 
-2910740.052115 -2310838.177331 
-3016441.140490 -2399854.844093 
-3056756.765532 -2211654.688224 
-3319646.261302 -2379139.495182 
-3415592.520077 -2461265.358623 
-3315894.364742 -2424186.579065 
-3174140.742929 -2362621.318855 
-2681458.659605 -2263054.509009 
-2304973.732855 -1748916.820590 
-2199358.669131 -1604785.958406 
-1870717.396506 -1770332.174732 
-2079430.327350 -1836637.194713 
-2067026.806688 -1904489.171531 
-1762328.575511 -1917341.202256 
-1781107.780126 -1934667.224197 
-2068247.296807 -2174184.659701 
-2322583.156370 -2214345.423325 
-2766386.749792 -2341942.151334 
-2995952.428892 -2718959.190116 
-3097219.198641 -3195046.576200 
-3276546.797405 -3501106.818206 
-2960831.817567 -3713900.879360 
-2851810.440957 -3440847.467184 
-3110656.278537 -3443295.655071 
-2814197.406562 -3213537.952486 
-2591733.971159 -3069290.076141 
-2471839.194577 -2795588.996401 
-2502071.334392 -2990400.186246 
-2650706.643057 -3236269.705770 
-2773236.518599 -2691510.270157 
-2790411.839102 -2064589.214478 
-3136172.569839 -1732498.249509 
-3392931.077176 -2017396.745960 
-3306038.764208 -2342520.531156 
-3215652.468459 -2566970.712171 
-3165421.456116 -2524272.832437 
-3052782.609797 -2444666.329300 
-2858648.492559 -1997588.861370 
-2443654.758406 -1696772.081159 
-2201438.923522 -1794446.631251 
-2349257.629585 -2138093.614971 
-2063595.846267 -2376289.299815 
-1774948.004086 -2542708.144583 
-1547852.997461 -2167845.951666 
-1400999.084384 -1901973.737467 
-1702485.423232 -1928607.389945 
-1843739.096798 -2390628.739267 
-1796386.621679 -2665351.832272 
-1843446.207945 -2608546.858709 
-1631847.424574 -2826394.768315 
-1963511.344935 -2963418.722735 
-2278805.328266 -2716364.948905 
-2565760.999732 -2655016.213484 
-2918859.494846 -3001985.084633 
-3310155.119415 -3341157.208826 
-3096468.553284 -3290945.468829 
-2966617.369182 -3017551.459299 
-3040384.693525 -2750929.528186 
-2897052.499748 -2876990.491029 
-3403379.687293 -2785231.818002 
-3323057.491478 -2429452.969764 
-3234243.630327 -2721573.925757 
-3349799.698118 -2591464.796766 
-3083582.936683 -2375572.512605 
-3049118.218735 -2025865.448451 
-3296695.727031 -2188778.827352 
-3172781.087369 -2318957.579713 
-3408404.380486 -2634077.179278 
-4036301.577944 -2746368.989572 
-3736363.011862 -2783280.297926 
-3675812.989568 -2861250.125665 
-3784341.982627 -2747754.181817 
-3450132.893766 -3030853.194162 
-3724249.622732 -3040473.595828 
-3830802.796997 -2816169.501105 
-3727101.092371 -2783542.305491 
-3829415.959192 -2815637.312691 
-3564862.136437 -2766673.834340 
-3634537.802716 -2503459.588704 
-3837743.867362 -2611571.601901 
-3602690.689380 -2830917.162695 
-3533014.435749 -2913046.541603 
-3388093.436341 -2901590.764690 
-3185161.273433 -3140071.736367 
-3122899.627544 -3616442.971306 
-2705528.833650 -3592148.460203 
-2604833.306430 -3066462.666497 
-2746129.490093 -2802735.564919 
-2060525.208169 -3032287.529155 
-2052979.854571 -2751843.829280 
-2330733.770629 -2558779.954480 
-2258402.359330 -2467634.974719 
-2408094.913198 -2152622.495197 
-2041896.748731 -1859866.052966 
-1956428.959335 -1726663.756248 
-1973105.249707 -1573151.784129 
-2112586.853692 -1850661.680346 
-1927136.873420 -1992645.121952 
-2212088.909401 -1735647.604038 
-1730277.537106 -1741260.812975 
-1172866.196252 -1773168.695398 
-1222220.038348 -1341993.479862 
-1216002.821417 -1698051.757882 
-1284155.739776 -1747898.306988 
-1322206.604274 -1757150.325017 
-1303596.555978 -1828007.482893 
-1322969.677338 -1923927.633653 
-1519690.958230 -1863488.840424 
-1576073.823741 -1924301.352269 
-1934844.281803 -2124820.794107 
-2302364.742422 -2511104.652121 
-2227389.970800 -2909772.623763 
-2135427.285128 -2758043.960479 
-2397070.874863 -2814596.019292 
-2456408.186957 -2721499.369864 
-3123459.065303 -2804636.258460 
-3278071.958287 -3042692.733402 
-3002430.555727 -3012178.470565 
-2762358.617674 -2960635.529579 
-2380638.108060 -2598091.409410 
-2058812.794204 -2233844.972126 
-2129938.366829 -2319750.267756 
-2155416.612078 -1940241.082678 
-2065421.448054 -1847591.860232 
-1941139.585756 -2112997.856068 
-1530530.217924 -2172447.677718 
-1542660.925153 -1949988.535330 
-1693942.749613 -1885658.817358 
-1923421.279847 -1945821.144933 
-2267023.658664 -2009372.900324 
-2381087.968608 -2011945.907305 
-2260118.639893 -1895177.877679 
-1964509.727166 -2349968.239475 
-1546627.735089 -2450975.545752 
-1361354.082916 -2128275.347581 
-1382837.981772 -2239567.581134 
-1123782.061779 -2332253.527927 
-1119410.826176 -2332428.863830 
-1022312.739904 -2334085.513351 
-1148868.438497 -2426761.477563 
-1396518.634721 -2360305.632311 
-1351338.869925 -2302859.325537 
-1732743.140551 -2382194.295309 
-2365385.030238 -2267077.113004 
-2622973.014264 -2339147.824017 
-2623824.611766 -2351893.590391 
-2833067.737856 -2433864.052020 
-2502101.589667 -2621786.699510 
-2478003.387920 -2553010.109754 
-2320194.874294 -2704368.430126 
-1953586.763288 -3019994.092742 
-2085126.114297 -3149731.711144 
-2018246.573323 -3489550.858757 
-1978352.170676 -3596848.096779 
-2048806.620262 -3583785.668893 
-2179246.385046 -3343625.761926 
-1882187.999587 -2754152.027746 
-2144748.975317 -2565064.379759 
-1916391.751823 -2606813.082332 
-1512937.566382 -2832676.850436 
-1855360.791953 -2668712.344299 
-1718533.646608 -2545568.624309 
-1764371.195542 -2009842.341624 
-1789404.163440 -2030746.856758 
-1603770.886564 -2450672.548567 
-1507817.852418 -2753067.982146 
-1480142.256495 -3329950.388779 
-1349164.337261 -3423271.735828 
-1448014.347614 -3310729.013760 
-1767703.883798 -2924603.063101 
-1553959.254562 -2375687.714690 
-1764234.111363 -2363628.903569 
-1889140.723134 -2398809.648912 
-1582977.802297 -2438951.493070 
-1546649.546208 -2360776.586382 
-1023043.286464 -1930670.160933 
-1290454.802523 -1608831.222904 
-1225835.669470 -1813648.321365 
-1364764.515740 -2062934.161007 
-1584831.689272 -1913424.945221 
-1678297.706353 -2259189.545774 
-1556765.931911 -2748196.062799 
-1554342.212053 -2582863.797730 
-1756288.283442 -2305893.303473 
-1770906.165924 -1711838.549668 
-2734941.958869 -1900293.447189 
-2807731.040937 -2213143.184082 
-2861321.282099 -2032481.819123 
-2802111.831997 -1889615.188459 
-2245324.314534 -2243172.738748 
-2112420.229701 -2330830.578490 
-1907191.340617 -1943386.867418 
-1824941.944574 -2297336.863166 
-1714808.862078 -2577253.067010 
-1738043.577837 -3040988.712023 
-1307539.056576 -3211662.603427 
-1162699.656965 -3116703.178223 
-1186998.127535 -3003301.257999 
-1202457.498980 -2997135.631896 
-1705504.997883 -2805776.018095 
-1860790.274260 -2950082.819623 
-1706272.633849 -3158009.161632 
-1632421.650385 -3412001.693813 
-1563836.719996 -3445610.233593 
-1678182.175493 -3127506.493155 
-1722577.156074 -2790667.369048 
-1789783.072622 -2754308.011612 
-1961766.228127 -2969165.294297 
-2464957.838458 -2990766.970866 
-2724228.070018 -3297865.781821 
-2946584.401498 -3325909.411091 
-2828532.312520 -3283916.624814 
-2955193.861357 -2733536.136986 
-3412643.549585 -2351430.297641 
-3340504.958750 -2779038.323210 
-3156158.317400 -3130305.020139 
-3065635.757713 -2972205.465567 
-2931031.254262 -2710571.869462 
-2586750.620494 -2696393.651592 
-2355071.757257 -2571569.396351 
-1912440.280372 -2444600.383554 
-2238218.547308 -2179481.849294 
-2204072.043120 -2271666.354300 
-1869899.400164 -2799919.397921 
-2217755.200892 -2659959.514493 
-2464677.758916 -2517608.966800 
-2556199.106601 -2278050.745766 
-2656024.138102 -2387311.454052 
-2451220.170969 -2803607.726464 
-2621536.252733 -3042049.346803 
-2955090.610083 -3202364.546447 
-3073005.591687 -3439156.533348 
-3259698.635419 -3231351.216804 
-3444615.628475 -2702661.443442 
-3175846.342446 -2649383.964511 
-3164528.448874 -2841404.289854 
-3245869.015239 -3503611.954552 
-3164235.626948 -3667837.471996 
-3559834.683125 -3342026.516737 
-3411659.406669 -3010894.361265 
-2982526.944312 -2846449.425637 
-3274745.054121 -2895179.052007 
-3292883.245375 -3313038.239105 
-3190909.113908 -3777551.770406 
-2960224.483141 -3982151.281646 
-2625982.402648 -3695594.171552 
-2597818.303968 -3142113.789151 
-2726430.735404 -2854810.773493 
-2526274.862906 -2902128.044556 
-2421357.723661 -2883101.568805 
-2870830.581484 -3049426.579997 
-2631092.823481 -2947805.738271 
-2224614.900861 -3188398.313041 
-2327448.206039 -3058260.323528 
-2430288.648387 -2959206.544630 
-2584844.183193 -3353427.517192 
-2472139.241733 -3943019.015367 
-2386214.171985 -4131281.557527 
-2677407.408464 -4062713.194799 
-3071002.635758 -4311649.244479 
-3056065.114818 -3997638.125981 
-2766772.011198 -3802563.203063 
-2641604.232779 -3444244.019446 
-2586765.729549 -3572796.524344 
-2591286.324007 -3706720.677224 
-2688950.441361 -3509239.760797 
-2796601.478375 -3174358.482170 
-2656731.333779 -3074529.255583 
-2026848.571150 -2934932.493527 
-1722887.244441 -2590386.615416 
-1810896.575020 -2700622.194000 
-1669708.226028 -3126834.601124 
-1428438.468151 -2917380.278966 
-1262335.388638 -2898307.326616 
-1192366.547640 -2645075.413229 
-1245894.542210 -2380162.194569 
-1004417.935255 -2370489.069369 
-1282073.951997 -2427677.285922 
-1930694.131133 -2707779.501280 
-1789847.886955 -3126216.528910 
-1338652.558281 -3229634.298259 
-1470128.995907 -2847914.868565 
-1770490.529279 -3090774.645574 
-2001545.403139 -3236887.025154 
-2315519.156219 -3330340.505047 
-2116377.490115 -3398823.817686 
-2295540.248243 -3375006.192644 
-2214988.427182 -3510491.667662 
-1716523.628482 -3478162.732650 
-1767637.316173 -3414812.965642 
-1937814.185355 -3641321.372504 
-2398544.714359 -3984518.688823 
-2786880.516655 -3963380.608875 
-2705301.689936 -3626187.648762 
-2830755.533441 -3684663.188823 
-2881719.480122 -4079320.649783 
-2890748.801679 -4159873.438167 
-3182065.501031 -4042909.639307 
-3134802.910221 -4094874.610098 
-3062051.348815 -3947200.072072 
-2955856.853579 -3706436.290928 
-2554890.661557 -3530455.101153 
-2534185.979122 -3144534.438099 
-2534309.610292 -2819518.775035 
-2031190.643408 -2782521.780247 
-2197140.558719 -2897450.556631 
-2432225.177201 -3020676.814577 
-2244363.170103 -3111392.170093 
-2670643.547156 -2894446.127928 
-2988303.896672 -3030393.411930 
-3105881.955249 -3214574.059205 
-3566596.802342 -3414948.143189 
-3604095.618004 -3844021.377151 
-3148390.031700 -4456474.796892 
-3090865.877571 -4636054.165832 
-2979414.988155 -4259674.720625 
-2860432.093400 -3856118.632774 
-2613107.623646 -3945091.689128 
-2004200.589918 -4134418.818765 
-1617330.957257 -4018378.090535 
-1784334.530412 -3903737.706991 
-1486536.735208 -3833070.863293 
-1109420.649246 -3723868.718681 
-1618801.789078 -3645126.270102 
-2067830.076601 -3471871.540878 
-2483758.777245 -3381959.571723 
-2195167.259919 -3315770.770723 
-2328505.418715 -3261590.761181 
-2976554.261605 -3305979.387286 
-3036675.607815 -3171468.250464 
-3063603.081095 -3255822.298175 
-2989927.459214 -3150631.354456 
-2876781.036500 -3396350.740662 
-2931273.205795 -3304832.367120 
-3008370.343453 -3057713.386380 
-2751248.215573 -3526548.316303 
-2760424.466861 -3953948.998894 
-2777911.517592 -3841168.779957 
-2356684.501798 -3666170.059223 
-2699821.512020 -3766272.566549 
-2726448.665031 -3624001.598406 
-2957068.760748 -3467898.014189 
-3324915.561543 -3128552.142402 
-3082804.069177 -3019388.958005 
-2738313.561901 -2973960.531800 
-2631684.021949 -2828648.133205 
-2521880.639384 -2637966.289754 
-2698637.168120 -2570321.637671 
-2794650.139247 -2871722.008085 
-2525821.295595 -2772492.921520 
-2445193.122068 -2675772.864228 
-2395820.569209 -3010589.463935 
-2635951.011499 -3052570.223016 
-3040495.614986 -3209921.779871 
-3306041.718565 -3631022.212450 
-2966880.155285 -3600627.482957 
-3087227.830092 -3740353.552420 
-2440439.841909 -3742575.976915 
-2532483.439985 -3306570.345357 
-2363610.009716 -3439385.145162 
-1888475.830032 -3769414.091119 
-1710563.702877 -3609965.158038 
-1635312.652380 -3789111.010057 
-1245781.468595 -3731401.087114 
-1227375.772183 -3868783.256081 
-1702512.755840 -3594029.577189 
-1765005.282889 -3322358.091067 
-2150839.930190 -3574837.007632 
-2071740.149880 -4068135.856058 
-2178563.065911 -4225854.442843 
-2137394.731169 -3764286.201931 
-1644832.197494 -3726613.948015 
-1224836.972814 -3325615.166473 
-1295476.328447 -3341245.613148 
-633938.623703 -3382057.658107 
-596288.947558 -3447443.076407 
-824172.072395 -3885495.620032 
-805643.378256 -3788886.806212 
-888423.703949 -3745514.627481 
-890877.265587 -3619807.824726 
-1328671.850686 -3862482.735967 
-1998485.289327 -3864444.135440 
-1860272.494471 -4064952.327226 
-1633863.290521 -3980816.912990 
-1776763.071763 -3752718.896849 
-1239506.329954 -3773841.520234 
-778505.382554 -3368124.293007 
-481322.550220 -3505258.686948 
-59936.007785 -3421331.503508 
15706.976337 -3460317.222875 
111374.271311 -3589551.601379 
314908.983696 -3525470.030091 
157921.927352 -3648272.049013 
146236.948486 -3829011.657535 
-11801.157963 -3703093.688981 
-679225.223602 -3592958.986370 
-744529.403649 -3768912.604398 
-725968.466969 -3615009.878510 
-718002.004649 -3408571.504739 
-726101.228426 -3340944.778682 
-880330.781908 -3209864.142540 
-780046.480921 -3303141.521602 
-1005988.813457 -3194012.899631 
-1070922.422039 -3066649.250783 
-1315984.165771 -3386173.324768 
-1140659.556803 -3419718.232924 
-1481653.666803 -3464992.718779 
-1807917.479423 -3208296.350157 
-2167808.078898 -3079884.972718 
-2675804.409928 -2912538.901794 
-2419219.000501 -2951020.583047 
-2474587.986273 -3117377.667952 
-2272409.878381 -3412316.595796 
-2058095.723173 -3091031.879756 
-1772884.390522 -2359885.527826 
-1505376.186382 -2585484.852620 
-1207363.999960 -2710534.702915 
-1266273.485090 -2824129.410007 
-1401930.179963 -2954231.299323 
-929063.783685 -3166157.394866 
-981784.332656 -3131058.686730 
-944482.005880 -2663836.308958 
-1167658.718421 -2366582.480364 
-1731472.068189 -2719608.678358 
-1763400.120367 -3382649.584911 
-1903064.149029 -3648200.696729 
-2054930.169792 -3386195.268770 
-1788073.133969 -3158829.887394 
-1599064.629789 -3056245.152570 
-1733515.819360 -3044920.648401 
-1717223.633024 -3207624.773786 
-1689538.071759 -3326152.603543 
-1486649.889440 -3241881.396393 
-1049063.739532 -2862038.348552 
-1233558.350738 -2632825.248954 
-855591.964834 -2470386.289182 
-831102.867348 -2472354.074897 
-1272232.657756 -2971976.203298 
-974006.220083 -3478316.445050 
-834610.292141 -3427091.995005 
-809788.524889 -3218099.496521 
-641361.536495 -3281608.674013 
-663463.758449 -3054678.469090 
-765160.817928 -3211025.826476 
-766153.537692 -3085920.998533 
-1162480.772769 -2858203.596166 
-834315.276917 -2934442.284137 
-518125.831301 -2968145.315989 
-725988.610448 -2850424.850210 
-705593.819797 -2771642.461054 
-470905.198733 -2577349.312462 
-902921.857652 -2607540.740152 
-1149166.580432 -3038429.131897 
-1114583.397456 -3216810.347927 
-846848.955614 -3363245.145231 
-664386.134427 -3219721.563823 
-1127851.190935 -3429420.891701 
-1350695.220852 -3328233.024778 
-1332236.304756 -3181153.796442 
-1034803.609818 -3401345.525300 
-1160641.440054 -3945685.234269 
-1109323.329863 -4191565.191759 
-960651.968009 -4394277.401472 
-970118.998946 -4428280.839532 
-1060780.491472 -4351350.266747 
-1167590.836138 -4590776.567257 
-780849.572784 -4776345.662752 
-524040.181455 -4878169.018469 
-741820.547283 -4676837.135468 
-850437.172805 -4495497.732851 
-1189671.336214 -4162374.318054 
-873281.406157 -3967942.024657 
-822648.218172 -3943051.897861 
-632492.139485 -4034497.740520 
-654810.046258 -4169748.042097 
-747113.434188 -3918023.079506 
-1063868.115718 -3557804.222844 
-887471.758188 -3268937.572873 
-788867.805234 -3216204.793896 
-1287423.529540 -3338031.328899 
-847945.979375 -3568269.674891 
-775598.720805 -3565197.271224 
-658937.908240 -3343826.439689 
-875774.293507 -3149632.340478 
-1117251.309378 -3106114.002861 
-763478.726172 -3203925.922171 
-465617.071602 -3341829.637843 
-735936.665057 -3547060.604001 
-882166.694573 -4033308.087241 
-638235.189943 -4025621.645982 
-743388.954658 -3864932.009725 
-811281.293253 -3807115.746408 
-637969.659144 -3623433.353584 
-628143.878394 -3719442.975102 
-75430.091637 -3604933.217739 
-300688.841771 -3582206.029908 
-404179.496042 -3677798.673524 
6617.262782 -3580593.924415 
141823.343732 -3441523.369264 
210155.570376 -3609231.059315 
486062.971866 -3487056.437362 
336716.960885 -3646976.393348 
24757.550550 -3839502.360864 
-17901.389783 -3685557.700907 
-361616.643881 -3838676.616979 
-645901.020080 -4012322.975227 
-955178.234365 -3844842.826902 
-1529643.966983 -4008367.899942 
-1568673.054894 -4106334.650825 
-1854010.141627 -4116083.009984 
-2219361.743791 -4327109.286252 
-2160888.550630 -4201192.929313 
-2438864.300354 -4234196.979709 
-2581180.578375 -4506969.631769 
-2496949.427974 -4342588.808713 
-2488499.919163 -4312500.805587 
-2451167.347810 -4492239.809465 
-2251659.874541 -4408387.221011 
-2275843.510095 -4304369.951349 
-2298075.914833 -4095119.174541 
-2421498.604206 -4013819.600227 
-2454622.149365 -4375256.607739 
-1652002.963650 -4463991.537265 
-1542931.255484 -4339912.182092 
-1556488.472260 -4548885.863726 
-1237945.127094 -4759167.007482 
-983117.020840 -4542047.579170 
-655706.731941 -4630637.549561 
-479191.261774 -4560843.680208 
-194910.187862 -4420296.045756 
62852.404387 -4633769.618047 
154004.182897 -4774592.013552 
-328293.404575 -4684340.869058 
-263856.450969 -4694737.499622 
-125517.293120 -4564521.097819 
-454502.364116 -4329923.048063 
-435268.597868 -4221029.744528 
-436385.913028 -3937927.534064 
-192814.361340 -3929170.307249 
-16282.323230 -4203937.069418 
-264331.869237 -4040048.059375 
-55876.237716 -3520763.656808 
-89540.079342 -3479672.655769 
-224505.476063 -3637730.404147 
-236364.818788 -4028260.634902 
270306.212053 -4050078.912431 
288051.340646 -4050178.759838 
-26229.902166 -4281485.608638 
-215432.103303 -4349103.321518 
-576954.560917 -4492054.373983 
-464402.804783 -4387589.067350 
-803523.048815 -4563546.639667 
-418374.911715 -4613572.459250 
-325101.132296 -4343904.228343 
-661498.519452 -3853087.579316 
-895240.932187 -3716517.355299 
-610366.116281 -3791030.701082 
-751672.887275 -3626555.589700 
-864467.020502 -3722817.774684 
-717105.876493 -3444765.954219 
-878005.871415 -3864242.011212 
-908318.338212 -3943485.296649 
-1489438.112005 -3678872.035914 
-1780121.476917 -3753498.451622 
-1518658.625163 -3906241.356352 
-1465842.129262 -4190208.152015 
-1563268.079933 -4190286.307571 
-1274147.735377 -4185951.765998 
-1504561.362656 -3980301.630532 
-1431384.940073 -3932915.342196 
-1110878.090302 -3898362.957177 
-1048150.092585 -3860700.276204 
-561155.063206 -4384866.423764 
-30496.086247 -4414751.321376 
44538.742509 -4108826.141457 
-105628.800885 -3827917.548524 
-175163.181442 -4037113.789919 
-302012.595282 -4238104.241999 
-121636.036364 -3939662.941963 
-130139.202822 -3881708.958720 
-184403.202254 -3727025.032562 
126286.846491 -3517014.816556 
-54208.963769 -3412633.701256 
-167838.968487 -3320154.757510 
-2744.997085 -3861316.960146 
-67648.750702 -4141005.127311 
-109860.569908 -4116026.280978 
74502.309371 -3817132.020944 
-54980.288037 -3945847.081612 
-231879.990296 -3983617.291541 
-378125.184660 -3868707.206201 
-945772.790008 -4216853.968706 
-922048.864478 -4241810.777259 
-908606.407026 -4226207.240343 
-1053071.765431 -3856744.924801 
-551696.387842 -3711424.431346 
-639004.900497 -3127896.434835 
-865887.273242 -3148268.125302 
-766527.441920 -3261983.101974 
-627873.149331 -3537264.455778 
-413966.341294 -3765453.475115 
48386.621769 -3435065.356195 
22812.191908 -3338180.110004 
-173167.373767 -3730459.569671 
-480191.187154 -3618065.837794 
-1018943.157398 -3955487.151715 
-886038.856650 -4757186.675104 
-411479.739813 -4918089.036782 
-124701.000796 -4998957.757347 
5791.249551 -4716705.949829 
-261721.956245 -4123911.070216 
-522011.815531 -4225075.019280 
-337113.029563 -4165604.528227 
-205739.153755 -4222754.388177 
318096.964388 -4775543.214335 
630882.402685 -4244434.249934 
451834.143101 -3837583.657810 
149634.924177 -3712335.986193 
-102985.676630 -3702689.590857 
-323927.346234 -3923112.896581 
-450510.077374 -4078195.233411 
-507921.337927 -3970895.984052 
-424169.229589 -4010288.268259 
56510.592991 -3600670.818656 
-375097.927343 -3288464.795156 
-538733.337027 -3326028.885915 
-205980.107886 -3423211.853742 
-181189.362998 -3585834.608945 
-11126.348605 -4086653.713403 
-77932.146745 -4111290.114845 
145162.144768 -4365914.987191 
