3.556200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.200000000000000000e+01,1.169773384646941908e+07,1.143962411452330090e+07,2.070090707402457669e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,-2.211821284308265150e+07,-1.388022037649697065e+07,5.508397789078264497e+06,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,-1.304315038532481529e+07,-9.430501517910771072e+06,2.105892485980930179e+07,0.000000000000000000e+00
3.628200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+01,1.164823285342328064e+07,-2.047238271793822944e+07,-1.188427358361968957e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,-8.794989855280779302e+05,-2.431237007577596232e+07,-1.033282687384816818e+07,0.000000000000000000e+00
3.660600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.100000000000000000e+01,-2.123003553333499655e+07,-1.627048450099330768e+07,-1.423519563902155031e+06,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,-1.097458050112069957e+07,-1.797940510774775222e+07,1.648359107735801488e+07,0.000000000000000000e+00
3.602400000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.300000000000000000e+01,1.501835908736377582e+07,-1.015844925116733275e+07,-1.941074589575979859e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.400000000000000000e+01,2.185454231324318051e+07,1.547162941786100343e+07,1.361396406004195451e+05,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.500000000000000000e+01,1.538276655594141781e+07,-1.939518945179249160e+06,2.127063054831875861e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.600000000000000000e+01,3.851695340801240876e+06,-2.611014581558520347e+07,8.987125053375369171e+05,0.000000000000000000e+00
3.619500000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.900000000000000000e+01,2.575232998537814617e+07,-3.789179416356800124e+06,5.375236220531889237e+06,0.000000000000000000e+00
3.660300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.100000000000000000e+01,1.042221240260312334e+06,-1.753209953527285159e+07,1.969560866257003695e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.200000000000000000e+01,1.788508692539613321e+07,-1.568063690776937827e+07,1.175319209190037474e+07,0.000000000000000000e+00
3.600300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,-1.248993445544419251e+07,-2.285095159422839805e+07,5.429532764512201771e+06,0.000000000000000000e+00
3.687300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,-9.285921181618578732e+06,-2.472694128009376675e+07,-3.508311189294827171e+06,0.000000000000000000e+00
3.675600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.900000000000000000e+01,1.523038777068516985e+07,4.526664789323467761e+06,2.124198483892970905e+07,0.000000000000000000e+00
3.679800000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,-1.693162747260050476e+07,-1.363606587549111247e+07,-1.576137257258538529e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,-1.249027311331994273e+07,-2.286269138764536008e+07,5.380094731868232600e+06,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,-7.880239789527954534e+06,-1.367515006899401173e+07,2.136291169949503988e+07,0.000000000000000000e+00
3.681300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,-1.651474416599454358e+07,-2.712836091355503537e+06,2.057050519527427852e+07,0.000000000000000000e+00
3.740100000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+01,1.461125052392687835e+07,-3.571615024834402837e+06,-2.178511015767601877e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,1.940410211956945248e+06,-2.333024539558640867e+07,1.185045667430808395e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,-9.277706034782713279e+06,-2.472260502652030066e+07,-3.557323472919044085e+06,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.500000000000000000e+01,1.621611981450170092e+07,1.596726241633367166e+07,1.364851624694585428e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.600000000000000000e+01,8.102836945767103694e+06,-1.640502312531187013e+07,1.909998601827350259e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.700000000000000000e+01,1.047268325782883540e+07,-2.248550024718458205e+07,-9.147015102614253759e+06,0.000000000000000000e+00
3.732000000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.900000000000000000e+01,1.520116447462851927e+07,4.558547402412485331e+06,2.125597603631304577e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.100000000000000000e+01,1.787549125698851421e+07,-9.157575333421533927e+06,1.752125169235085323e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.200000000000000000e+01,2.024312072803924605e+07,-1.370045200079424866e+07,-1.006040411657217145e+07,0.000000000000000000e+00
3.672600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,-9.343574335984485224e+05,-2.355800361852705106e+07,1.218084897354048491e+07,0.000000000000000000e+00
3.726600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,-7.589560552595498972e+06,-2.017101758946557716e+07,-1.568523971145140380e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,1.182897992501464300e+07,-9.098590652219014242e+06,2.174692316496870667e+07,0.000000000000000000e+00
3.770400000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,5.058157302625188604e+05,-1.735245999343587086e+07,-1.996773940920947120e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.900000000000000000e+01,5.799464926152640022e+06,2.052932005625152588e+07,1.573593519170955382e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,1.165858441556505859e+05,-2.558997117989682779e+07,7.005552291070819832e+06,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
7.000000000000000000e+00,-1.451774870318640023e+07,-1.010137508180505410e+07,2.031455189211771265e+07,0.000000000000000000e+00
3.776400000000000000e+05,nan,nan,nan,0.000000000000000000e+00
8.000000000000000000e+00,6.100681942300154828e+06,-2.545219458970569074e+07,3.393298550638113637e+06,0.000000000000000000e+00
3.754800000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,-8.594800705007242039e+06,-1.937020971173285693e+07,1.593916857387555391e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,1.186105861266502552e+07,-9.067002002447048202e+06,2.174339829613470286e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.800000000000000000e+01,1.684577263210444897e+07,7.903868860266719945e+06,1.896714210763607174e+07,0.000000000000000000e+00
3.795900000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.600000000000000000e+01,1.959158531793776155e+07,-1.622986963767746463e+06,1.792246633307718113e+07,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.700000000000000000e+01,1.208134245158132166e+07,-1.946804049853831902e+07,1.293200934766653739e+07,0.000000000000000000e+00
3.744300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.100000000000000000e+01,2.571471742856374383e+07,-7.311677968583407812e+06,-2.173113776328646112e+06,0.000000000000000000e+00
3.744600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,2.497568542257985473e+07,-1.561106393992463127e+05,9.434084301578730345e+06,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+01,-1.060877351672791317e+07,-1.176618293317171186e+07,2.137120071180536970e+07,0.000000000000000000e+00
3.835200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,1.317866844193251431e+07,-2.208742784031004831e+07,-6.115128395660364069e+06,0.000000000000000000e+00
3.867000000000000000e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,3.153140120453851297e+06,-2.205520830764764920e+07,-1.440640724692540802e+07,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
7.000000000000000000e+00,7.420764990228433162e+05,-2.020272281606878340e+07,1.732509170968318358e+07,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
8.000000000000000000e+00,9.714150876538651064e+06,-1.374187740437799320e+07,2.045861777185741067e+07,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,-6.418315145101491362e+06,-2.532387425340669975e+07,-4.786602238354231231e+06,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.400000000000000000e+01,-2.010591911202634498e+07,-1.272152234873079695e+07,1.184026489733209275e+07,0.000000000000000000e+00
3.867900000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.800000000000000000e+01,1.176732816156072542e+06,1.859710738282965869e+07,1.888488081487553194e+07,0.000000000000000000e+00
3.816900000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.100000000000000000e+01,1.697953702443606034e+07,-1.986180374507638812e+07,3.534971589523593895e+06,0.000000000000000000e+00
3.839700000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.600000000000000000e+01,2.638026385638325289e+07,4.009817352850095369e+06,-1.233513703600220149e+06,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.700000000000000000e+01,1.497124096987564303e+07,-1.963077607634992339e+06,2.170095870376716927e+07,0.000000000000000000e+00
3.817200000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.700000000000000000e+01,-1.014024402950466052e+07,-2.112633224745264649e+07,1.292271326202268153e+07,0.000000000000000000e+00
3.888900000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,1.330315813317318633e+07,-1.651434186322596483e+07,1.550229571183726378e+07,0.000000000000000000e+00
3.888300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,2.269033307870236412e+07,-1.259572108240916952e+07,-5.445415367581540719e+06,0.000000000000000000e+00
3.955500000000000000e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,1.388593948973858170e+07,-7.670103490797299892e+06,-2.130286589515535161e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
7.000000000000000000e+00,6.397236036931494251e+06,-2.529290345848989859e+07,-2.879053708137148060e+06,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
8.000000000000000000e+00,2.061191732580103353e+07,1.422830074392979965e+06,1.684713597777238488e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,2.940572034130156972e+06,-1.642433950321691856e+07,-2.072039005740545690e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.300000000000000000e+01,-2.123967070797051862e+07,-1.057108323661329411e+07,1.194898114704233781e+07,0.000000000000000000e+00
3.888300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.400000000000000000e+01,-3.395496562877057120e+06,-1.495777061460176110e+07,2.167615883398419619e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.600000000000000000e+01,2.376522593793071806e+07,2.097922766540647484e+06,-1.239036607796670683e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.900000000000000000e+01,-1.665022385502445139e+07,-2.038580868995354325e+07,3.765073185176856816e+06,0.000000000000000000e+00
3.932100000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.100000000000000000e+01,1.528820926685225964e+07,-8.375064914582958445e+06,2.060481299396321923e+07,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,2.461785335468386859e+07,-8.790052611461110413e+06,4.245397288796667941e+06,0.000000000000000000e+00
3.929400000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.700000000000000000e+01,2.272947485728891194e+07,1.119316681704558805e+07,8.390784233330491930e+06,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.800000000000000000e+01,-9.509064891490068287e+06,-1.276759757560162060e+07,2.178199223940412700e+07,0.000000000000000000e+00
3.959700000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+01,-2.168501407425447367e+06,-2.475207390863053501e+07,9.111444011859750375e+06,0.000000000000000000e+00
3.888600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,1.572347276897712797e+07,2.150425965965384617e+06,2.109521574133582041e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+00,-1.381227407543672808e+07,-2.204561970740253106e+07,-4.537940479241400026e+06,0.000000000000000000e+00
4.017900000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,1.994218128801562637e+07,-7.424075826580297202e+06,1.573215644955742732e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
6.000000000000000000e+00,-6.092959821341613308e+06,-2.535631229268875718e+07,4.935833447644757107e+06,0.000000000000000000e+00
3.981600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
7.000000000000000000e+00,1.018734837232506648e+07,-1.350374503068154305e+07,-1.999467531806771830e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
8.000000000000000000e+00,2.576216916375216842e+07,6.155707951983703300e+06,-3.578482616371496115e+06,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.300000000000000000e+01,-2.086441526258360222e+07,-1.336147177137739956e+07,-9.893593508660603315e+06,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.400000000000000000e+01,1.065338987437464669e+07,-2.228310460015043989e+07,9.712594896856967360e+06,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.700000000000000000e+01,5.283405145535216667e+06,-1.409530058547853120e+07,2.230968174367332086e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.900000000000000000e+01,-4.909158730017201975e+06,-1.565889214379291609e+07,2.062881427841686830e+07,0.000000000000000000e+00
3.960300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.100000000000000000e+01,1.825408111384072527e+07,9.353826349503900856e+06,1.784294574445669353e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,1.716882458300875127e+07,1.227221933590374887e+06,2.036888615843691304e+07,0.000000000000000000e+00
3.960300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.400000000000000000e+01,-1.798064053682742640e+07,-6.635212849925206043e+06,1.829757491996419057e+07,0.000000000000000000e+00
3.993000000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.800000000000000000e+01,6.011859764647825621e+06,-2.119929395537310094e+07,1.551302129733302258e+07,0.000000000000000000e+00
4.031700000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+01,1.398851848887299187e+06,-2.331876874387238547e+07,-1.234746162519390695e+07,0.000000000000000000e+00
3.960600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.400000000000000000e+01,1.204194346031026170e+07,-2.323574172749755904e+07,4.409568989940350875e+06,0.000000000000000000e+00
3.979500000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,2.530585072568758950e+07,-6.519988128355573863e+06,4.765018626133573242e+06,0.000000000000000000e+00
4.083000000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.500000000000000000e+01,-1.534170808688131906e+07,1.641536121912479866e+06,2.132752181650806218e+07,0.000000000000000000e+00
4.100399999999999418e+05,nan,nan,nan,0.000000000000000000e+00
1.000000000000000000e+00,2.217060831050590053e+07,1.395101471030699648e+07,5.127862788607154042e+06,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+00,-8.448538412660244852e+06,-1.968818640140025318e+07,1.631342936152484454e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,1.297854094290443137e+07,9.762123577867452055e+06,2.094922869429763034e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,2.203551477397622541e+07,3.165690230003744364e+06,1.454128168091928214e+07,0.000000000000000000e+00
4.080000000000000000e+05,nan,nan,nan,0.000000000000000000e+00
6.000000000000000000e+00,2.879791090193926357e+06,-1.581881079050252214e+07,2.118536138342018053e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
1.200000000000000000e+01,-1.160378843113123626e+07,-1.179217281396405026e+07,2.055909782969308645e+07,0.000000000000000000e+00
4.051800000000000000e+05,nan,nan,nan,0.000000000000000000e+00
1.400000000000000000e+01,1.272579491598552093e+07,-1.995120454042207450e+07,-1.203146735006130300e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
1.700000000000000000e+01,2.077347328774724528e+07,-1.352955584313888103e+07,9.961298274475403130e+06,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
1.900000000000000000e+01,1.409692504661114886e+07,-1.509070502698935941e+07,1.634127317827332951e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+01,-6.367028740467517637e+06,-2.428174056653218344e+07,-9.076721120936360210e+06,0.000000000000000000e+00
4.096199999999999418e+05,nan,nan,nan,0.000000000000000000e+00
2.200000000000000000e+01,1.093762287286330014e+07,1.821857633971591666e+07,1.624337400093843602e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
2.400000000000000000e+01,-2.183465543893609568e+07,-1.550456318930388801e+07,-2.406861612831529637e+05,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
2.800000000000000000e+01,1.014637124732667580e+07,-2.384201666857533902e+07,-5.721066535124662332e+06,0.000000000000000000e+00
4.103700000000000000e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+01,1.227585513527071103e+07,-1.006638302744709887e+07,-2.124390000519270077e+07,0.000000000000000000e+00
4.032600000000000582e+05,nan,nan,nan,0.000000000000000000e+00
6.000000000000000000e+00,1.958815557068473846e+07,-7.785560497206104919e+06,1.625289298947954550e+07,0.000000000000000000e+00
4.174500000000000000e+05,nan,nan,nan,0.000000000000000000e+00
9.000000000000000000e+00,1.635125879086195305e+07,2.933616108926248737e+06,2.067012713478836045e+07,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+01,-3.002547608476147987e+06,-2.352407284738231450e+07,1.218786473844509944e+07,0.000000000000000000e+00
4.167300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+00,8.461413046585530043e+06,-1.424612021191484295e+07,2.142426820481324196e+07,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
3.000000000000000000e+00,1.248775198556819558e+07,2.295349232575777173e+07,4.993169046228210442e+06,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
4.000000000000000000e+00,7.658756329901840538e+06,1.391777794925611839e+07,2.128595389360513166e+07,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
5.000000000000000000e+00,-4.714322708886998706e+06,-2.483058378587138653e+07,7.707862933064810000e+06,0.000000000000000000e+00
4.113600000000000000e+05,nan,nan,nan,0.000000000000000000e+00
6.000000000000000000e+00,1.962009545438960195e+07,-7.778230176577060483e+06,1.621781045116343908e+07,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
1.200000000000000000e+01,-1.010222844734269008e+07,-2.431206178401812911e+07,3.781841733550414909e+06,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
1.300000000000000000e+01,1.025710423163814098e+07,-2.127023720479362458e+07,-1.215056329885951802e+07,0.000000000000000000e+00
4.172100000000000582e+05,nan,nan,nan,0.000000000000000000e+00
1.700000000000000000e+01,2.079376886200417206e+07,-1.073544483627971262e+07,-1.213841457846786082e+07,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
1.900000000000000000e+01,2.057777226827062666e+07,-1.606924473327632993e+07,-4.755662223209719174e+06,0.000000000000000000e+00
4.104599999999999418e+05,nan,nan,nan,0.000000000000000000e+00
2.000000000000000000e+01,-2.986616100573554635e+06,-2.350458772955062985e+07,1.222876747444902919e+07,0.000000000000000000e+00
4.104300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
2.500000000000000000e+01,-1.626760378935795650e+07,-1.618048978583735786e+07,1.334192830277351849e+07,0.000000000000000000e+00
4.104300000000000000e+05,nan,nan,nan,0.000000000000000000e+00
